time,flow,velocity,pressure,voltage
2022-09-26 3:24:04,0,0,1.278,12.8
2022-09-26 3:23:03,0,0,1.286,12.8
2022-09-26 3:22:02,0,0,1.294,12.8
2022-09-26 3:21:01,0,0,1.295,12.8
2022-09-26 3:20:00,0,0,1.287,12.8
2022-09-26 3:18:59,0,0,1.286,12.8
2022-09-26 3:17:58,0,0,1.294,12.8
2022-09-26 3:16:57,0,0,1.287,12.8
2022-09-26 3:15:56,0,0,1.287,12.8
2022-09-26 3:14:55,0,0,1.279,12.8
2022-09-26 3:13:54,0,0,1.279,12.8
2022-09-26 3:12:53,0,0,1.279,12.8
2022-09-26 3:11:52,0,0,1.271,12.8
2022-09-26 3:10:51,0,0,1.279,12.8
2022-09-26 3:09:50,0,0,1.287,12.8
2022-09-26 3:08:49,0,0,1.295,12.8
2022-09-26 3:07:48,0,0,1.287,12.8
2022-09-26 3:06:47,0,0,1.279,12.8
2022-09-26 3:05:49,0,0,1.287,12.8
2022-09-26 3:04:45,0,0,1.287,12.8
2022-09-26 3:03:44,0,0,1.287,12.8
2022-09-26 3:02:43,0,0,1.272,12.8
2022-09-26 3:01:42,0,0,1.272,12.8
2022-09-26 3:00:41,0,0,1.281,12.8
2022-09-26 2:59:40,0,0,1.272,12.8
2022-09-26 2:58:39,0,0,1.272,12.8
2022-09-26 2:57:38,0,0,1.28,12.8
2022-09-26 2:56:37,0,0,1.272,12.8
2022-09-26 2:55:36,0,0,1.28,12.8
2022-09-26 2:54:35,0,0,1.281,12.8
2022-09-26 2:53:34,0,0,1.281,12.8
2022-09-26 2:52:33,0,0,1.288,12.8
2022-09-26 2:51:32,0,0,1.288,12.8
2022-09-26 2:50:31,0,0,1.297,12.8
2022-09-26 2:49:30,0,0,1.288,12.8
2022-09-26 2:48:29,0,0,1.28,12.8
2022-09-26 2:47:28,0,0,1.273,12.8
2022-09-26 2:46:27,0,0,1.273,12.8
2022-09-26 2:45:26,0,0,1.288,12.8
2022-09-26 2:44:25,0,0,1.296,12.8
2022-09-26 2:43:24,0,0,1.288,12.8
2022-09-26 2:42:23,0,0,1.273,12.8
2022-09-26 2:41:22,0,0,1.265,12.8
2022-09-26 2:40:21,0,0,1.266,12.9
2022-09-26 2:39:20,0,0,1.281,12.8
2022-09-26 2:38:19,0,0,1.282,12.9
2022-09-26 2:37:18,0,0,1.289,12.9
2022-09-26 2:36:17,0,0,1.282,12.9
2022-09-26 2:35:16,0,0,1.266,12.9
2022-09-26 2:34:15,0,0,1.258,12.9
2022-09-26 2:33:14,0,0,1.274,12.9
2022-09-26 2:32:13,0,0,1.282,12.9
2022-09-26 2:31:12,0,0,1.282,12.9
2022-09-26 2:30:11,0,0,1.282,12.9
2022-09-26 2:29:10,0,0,1.274,12.9
2022-09-26 2:28:09,0,0,1.274,12.9
2022-09-26 2:27:08,0,0,1.266,12.9
2022-09-26 2:26:07,0,0,1.266,12.9
2022-09-26 2:25:06,0,0,1.274,12.9
2022-09-26 2:24:05,0,0,1.29,12.9
2022-09-26 2:23:04,0,0,1.29,12.9
2022-09-26 2:22:03,0,0,1.29,12.9
2022-09-26 2:21:02,0,0,1.283,12.9
2022-09-26 2:20:01,0,0,1.282,12.9
2022-09-26 2:19:02,0,0,1.274,12.9
2022-09-26 2:17:59,0,0,1.274,12.9
2022-09-26 2:16:58,0,0,1.267,12.9
2022-09-26 2:15:57,0,0,1.276,12.9
2022-09-26 2:14:56,0,0,1.276,12.9
2022-09-26 2:13:55,0,0,1.275,12.9
2022-09-26 2:12:54,0,0,1.291,12.9
2022-09-26 2:11:53,0,0,1.291,12.9
2022-09-26 2:10:52,0,0,1.283,12.9
2022-09-26 2:09:51,0,0,1.283,12.9
2022-09-26 2:08:50,0,0,1.276,12.9
2022-09-26 2:07:49,0,0,1.268,12.9
2022-09-26 2:06:48,0,0,1.268,12.9
2022-09-26 2:05:47,0,0,1.307,12.9
2022-09-26 2:04:46,0,0,1.284,12.9
2022-09-26 2:03:48,0,0,1.143,12.9
2022-09-26 2:02:44,0,0,1.252,12.9
2022-09-26 2:01:43,0,0,1.347,12.9
2022-09-26 2:00:42,0,0,1.346,12.9
2022-09-26 1:59:41,0,0,1.337,12.9
2022-09-26 1:58:40,0,0,1.338,12.9
2022-09-26 1:57:39,0,0,1.338,12.9
2022-09-26 1:56:38,0,0,1.33,12.9
2022-09-26 1:55:37,0,0,1.338,12.9
2022-09-26 1:54:36,0,0,1.338,12.9
2022-09-26 1:53:35,0,0,1.33,12.9
2022-09-26 1:52:34,0,0,1.323,12.9
2022-09-26 1:51:33,0,0,1.33,12.9
2022-09-26 1:50:32,0,0,1.33,12.9
2022-09-26 1:49:31,0,0,1.331,12.9
2022-09-26 1:48:30,0,0,1.331,12.9
2022-09-26 1:47:29,0,0,1.332,12.9
2022-09-26 1:46:28,0,0,1.324,12.9
2022-09-26 1:45:27,0,0,1.331,12.9
2022-09-26 1:44:26,0,0,1.331,12.9
2022-09-26 1:43:25,0,0,1.339,12.9
2022-09-26 1:42:24,0,0,1.332,12.9
2022-09-26 1:41:23,0,0,1.332,12.9
2022-09-26 1:40:22,0,0,1.332,12.9
2022-09-26 1:39:21,0,0,1.332,12.9
2022-09-26 1:38:20,0,0,1.332,12.9
2022-09-26 1:37:19,0,0,1.332,12.9
2022-09-26 1:36:18,0,0,1.34,12.9
2022-09-26 1:35:17,0,0,1.34,12.9
2022-09-26 1:34:16,1.453,0.031,1.332,12.9
2022-09-26 1:33:15,0,0,1.324,12.9
2022-09-26 1:32:14,0,0,1.333,12.9
2022-09-26 1:31:13,0,0,1.331,12.9
2022-09-26 1:30:12,0,0,1.34,12.9
2022-09-26 1:29:11,0,0,1.34,12.9
2022-09-26 1:28:10,0,0,1.332,12.9
2022-09-26 1:27:09,0,0,1.34,12.9
2022-09-26 1:26:08,0,0,1.34,12.9
2022-09-26 1:25:07,0,0,1.333,12.9
2022-09-26 1:24:06,0,0,1.34,12.9
2022-09-26 1:23:05,0,0,1.34,12.9
2022-09-26 1:22:04,0,0,1.34,12.9
2022-09-26 1:21:03,0,0,1.341,12.9
2022-09-26 1:20:02,0,0,1.341,12.9
2022-09-26 1:19:01,0,0,1.333,12.9
2022-09-26 1:18:00,0,0,1.341,12.9
2022-09-26 1:16:59,0,0,1.349,12.9
2022-09-26 1:15:58,0,0,1.341,12.9
2022-09-26 1:14:57,0,0,1.341,12.9
2022-09-26 1:13:56,0,0,1.349,12.9
2022-09-26 1:12:55,0,0,1.34,12.9
2022-09-26 1:11:54,0,0,1.341,12.9
2022-09-26 1:10:53,0,0,1.349,12.9
2022-09-26 1:09:52,0,0,1.341,12.9
2022-09-26 1:08:51,0,0,1.342,12.9
2022-09-26 1:07:50,0,0,1.334,12.9
2022-09-26 1:06:49,0,0,1.341,12.9
2022-09-26 1:05:48,0,0,1.341,12.9
2022-09-26 1:04:47,0,0,1.342,12.9
2022-09-26 1:03:46,1.953,0.041,1.326,12.9
2022-09-26 1:02:45,0,0,1.343,12.9
2022-09-26 1:01:44,1.773,0.037,1.334,12.9
2022-09-26 1:00:43,2.047,0.043,1.333,12.9
2022-09-26 0:59:42,1.859,0.039,1.326,12.9
2022-09-26 0:58:41,0,0,1.334,12.9
2022-09-26 0:57:40,0,0,1.334,12.9
2022-09-26 0:56:39,0,0,1.342,12.9
2022-09-26 0:55:38,1.906,0.04,1.327,12.9
2022-09-26 0:54:37,2.234,0.047,1.336,12.9
2022-09-26 0:53:36,0,0,1.335,12.9
2022-09-26 0:52:35,0,0,1.334,12.9
2022-09-26 0:51:34,0,0,1.335,12.9
2022-09-26 0:50:33,0,0,1.335,12.9
2022-09-26 0:49:32,0,0,1.327,12.9
2022-09-26 0:48:32,0,0,1.335,12.9
2022-09-26 0:47:30,0,0,1.335,12.9
2022-09-26 0:46:29,0,0,1.336,12.9
2022-09-26 0:45:28,0,0,1.336,12.9
2022-09-26 0:44:27,0,0,1.343,12.9
2022-09-26 0:43:26,0,0,1.328,12.9
2022-09-26 0:42:25,1.93,0.04,1.313,12.9
2022-09-26 0:41:24,0,0,1.336,12.9
2022-09-26 0:40:23,0,0,1.329,12.9
2022-09-26 0:39:22,1.508,0.032,1.335,12.9
2022-09-26 0:38:21,0,0,1.328,12.9
2022-09-26 0:37:20,0,0,1.32,12.9
2022-09-26 0:36:19,0,0,1.344,12.9
2022-09-26 0:35:18,0,0,1.336,12.9
2022-09-26 0:34:17,0,0,1.321,12.9
2022-09-26 0:33:16,0,0,1.337,12.9
2022-09-26 0:32:16,0,0,1.344,12.9
2022-09-26 0:31:14,0,0,1.328,12.9
2022-09-26 0:30:13,0,0,1.336,12.9
2022-09-26 0:29:12,0,0,1.337,12.9
2022-09-26 0:28:11,0,0,1.344,12.9
2022-09-26 0:27:11,0,0,1.337,12.9
2022-09-26 0:26:10,0,0,1.337,12.9
2022-09-26 0:25:08,0,0,1.337,12.9
2022-09-26 0:24:07,0,0,1.329,12.9
2022-09-26 0:23:06,0,0,1.336,12.9
2022-09-26 0:22:06,0,0,1.345,12.9
2022-09-26 0:21:04,1.805,0.038,1.329,12.9
2022-09-26 0:20:03,0,0,1.33,12.9
2022-09-26 0:19:02,0,0,1.329,12.9
2022-09-26 0:18:01,0,0,1.338,12.9
2022-09-26 0:17:00,0,0,1.337,12.9
2022-09-26 0:15:59,0,0,1.337,12.9
2022-09-26 0:14:59,0,0,1.337,12.9
2022-09-26 0:13:57,0,0,1.346,12.9
2022-09-26 0:12:56,0,0,1.346,12.9
2022-09-26 0:11:56,0,0,1.337,12.9
2022-09-26 0:10:55,0,0,1.338,12.9
2022-09-26 0:09:53,0,0,1.338,12.9
2022-09-26 0:08:52,0,0,1.33,12.9
2022-09-26 0:07:51,0,0,1.33,12.9
2022-09-26 0:06:50,0,0,1.33,12.9
2022-09-26 0:05:49,0,0,1.33,12.9
2022-09-26 0:04:48,0,0,1.331,12.9
2022-09-26 0:03:47,0,0,1.322,12.9
2022-09-26 0:02:46,0,0,1.323,12.9
2022-09-26 0:01:45,0,0,1.331,12.9
2022-09-26 0:00:44,0,0,1.331,12.9
2022-09-25 23:59:43,0,0,1.323,12.9
2022-09-25 23:58:42,0,0,1.323,12.9
2022-09-25 23:57:41,0,0,1.314,12.9
2022-09-25 23:56:40,0,0,1.315,12.9
2022-09-25 23:55:39,0,0,1.307,12.9
2022-09-25 23:54:38,0,0,1.324,12.9
2022-09-25 23:53:37,0,0,1.316,12.9
2022-09-25 23:52:36,0,0,1.315,12.9
2022-09-25 23:51:35,0,0,1.315,12.9
2022-09-25 23:50:34,0,0,1.315,12.9
2022-09-25 23:49:33,0,0,1.3,12.9
2022-09-25 23:48:32,0,0,1.315,12.9
2022-09-25 23:47:31,0,0,1.323,12.9
2022-09-25 23:46:30,0,0,1.308,12.9
2022-09-25 23:45:30,0,0,1.308,12.9
2022-09-25 23:44:28,0,0,1.316,12.9
2022-09-25 23:43:27,0,0,1.316,12.9
2022-09-25 23:42:26,0,0,1.317,12.9
2022-09-25 23:41:26,0,0,1.316,12.9
2022-09-25 23:40:24,0,0,1.324,12.9
2022-09-25 23:39:23,0,0,1.324,12.9
2022-09-25 23:38:22,0,0,1.317,12.9
2022-09-25 23:37:21,0,0,1.317,12.9
2022-09-25 23:36:20,0,0,1.324,12.9
2022-09-25 23:35:19,0,0,1.308,12.9
2022-09-25 23:34:18,0,0,1.316,12.9
2022-09-25 23:33:17,0,0,1.332,12.9
2022-09-25 23:32:17,0,0,1.324,12.9
2022-09-25 23:31:15,0,0,1.325,12.9
2022-09-25 23:30:14,0,0,1.317,12.9
2022-09-25 23:29:13,0,0,1.316,12.9
2022-09-25 23:28:12,0,0,1.332,12.9
2022-09-25 23:27:11,0,0,1.325,12.9
2022-09-25 23:26:10,0,0,1.325,12.9
2022-09-25 23:25:09,0,0,1.334,12.9
2022-09-25 23:24:08,0,0,1.325,12.9
2022-09-25 23:23:07,0,0,1.326,12.9
2022-09-25 23:22:06,0,0,1.325,12.9
2022-09-25 23:21:05,0,0,1.325,12.9
2022-09-25 23:20:04,0,0,1.333,12.9
2022-09-25 23:19:04,0,0,1.333,12.9
2022-09-25 23:18:02,0,0,1.318,12.9
2022-09-25 23:17:01,0,0,1.31,12.9
2022-09-25 23:16:00,0,0,1.326,12.9
2022-09-25 23:14:59,0,0,1.325,12.9
2022-09-25 23:13:58,0,0,1.326,12.9
2022-09-25 23:12:57,0,0,1.318,12.9
2022-09-25 23:11:56,0,0,1.318,12.9
2022-09-25 23:10:55,0,0,1.31,12.9
2022-09-25 23:09:54,0,0,1.311,12.9
2022-09-25 23:08:53,0,0,1.319,12.9
2022-09-25 23:07:52,0,0,1.318,12.9
2022-09-25 23:06:51,0,0,1.311,12.9
2022-09-25 23:05:50,0,0,1.318,12.9
2022-09-25 23:04:49,0,0,1.326,12.9
2022-09-25 23:03:48,0,0,1.318,12.9
2022-09-25 23:02:47,0,0,1.319,12.9
2022-09-25 23:01:46,0,0,1.318,12.9
2022-09-25 23:00:45,0,0,1.302,12.9
2022-09-25 22:59:44,0,0,1.311,12.9
2022-09-25 22:58:43,0,0,1.311,12.9
2022-09-25 22:57:42,0,0,1.318,12.9
2022-09-25 22:56:41,0,0,1.319,12.9
2022-09-25 22:55:40,0,0,1.311,12.9
2022-09-25 22:54:39,0,0,1.327,12.9
2022-09-25 22:53:38,0,0,1.32,12.9
2022-09-25 22:52:37,0,0,1.312,12.9
2022-09-25 22:51:36,0,0,1.32,12.9
2022-09-25 22:50:35,0,0,1.319,12.9
2022-09-25 22:49:34,0,0,1.303,12.9
2022-09-25 22:48:33,0,0,1.311,12.9
2022-09-25 22:47:32,1.555,0.033,1.359,12.9
2022-09-25 22:46:31,0,0,1.32,12.9
2022-09-25 22:45:30,0,0,1.265,12.9
2022-09-25 22:44:29,0,0,1.265,12.9
2022-09-25 22:43:28,0,0,1.265,12.9
2022-09-25 22:42:27,0,0,1.273,12.9
2022-09-25 22:41:26,0,0,1.265,12.9
2022-09-25 22:40:25,0,0,1.257,12.9
2022-09-25 22:39:24,0,0,1.273,12.9
2022-09-25 22:38:23,0,0,1.265,12.9
2022-09-25 22:37:22,0,0,1.25,13
2022-09-25 22:36:21,0,0,1.265,12.9
2022-09-25 22:35:20,0,0,1.273,13
2022-09-25 22:34:19,0,0,1.273,12.9
2022-09-25 22:33:19,0,0,1.265,12.9
2022-09-25 22:32:17,0,0,1.266,13
2022-09-25 22:31:16,0,0,1.273,12.9
2022-09-25 22:30:15,0,0,1.265,12.9
2022-09-25 22:29:14,0,0,1.273,12.9
2022-09-25 22:28:13,0,0,1.266,13
2022-09-25 22:27:12,0,0,1.281,12.9
2022-09-25 22:26:12,0,0,1.274,13
2022-09-25 22:25:10,0,0,1.281,12.9
2022-09-25 22:24:09,0,0,1.281,12.9
2022-09-25 22:23:09,0,0,1.273,13
2022-09-25 22:22:07,0,0,1.281,12.9
2022-09-25 22:21:06,0,0,1.266,13
2022-09-25 22:20:05,0,0,1.274,13
2022-09-25 22:19:04,0,0,1.266,13
2022-09-25 22:18:03,0,0,1.267,13
2022-09-25 22:17:02,0,0,1.258,12.9
2022-09-25 22:16:02,0,0,1.259,13
2022-09-25 22:15:01,0,0,1.259,13
2022-09-25 22:13:59,0,0,1.259,13
2022-09-25 22:12:58,0,0,1.251,13
2022-09-25 22:11:57,0,0,1.25,13
2022-09-25 22:10:56,0,0,1.251,13
2022-09-25 22:09:55,0,0,1.251,13
2022-09-25 22:08:54,0,0,1.251,13
2022-09-25 22:07:53,0,0,1.251,13
2022-09-25 22:06:52,0,0,1.251,13
2022-09-25 22:05:51,2.188,0.047,1.244,13
2022-09-25 22:04:50,0,0,1.236,13
2022-09-25 22:03:49,0,0,1.244,13
2022-09-25 22:02:48,0,0,1.252,13
2022-09-25 22:01:47,0,0,1.243,13
2022-09-25 22:00:47,0,0,1.236,13
2022-09-25 21:59:45,0,0,1.236,13
2022-09-25 21:58:45,0,0,1.244,13
2022-09-25 21:57:44,0,0,1.236,13
2022-09-25 21:56:42,0,0,1.243,13
2022-09-25 21:55:41,0,0,1.244,13
2022-09-25 21:54:40,0,0,1.228,13
2022-09-25 21:53:40,0,0,1.228,13
2022-09-25 21:52:38,0,0,1.236,13
2022-09-25 21:51:38,0,0,1.245,13
2022-09-25 21:50:36,0,0,1.245,13
2022-09-25 21:49:35,0,0,1.245,13
2022-09-25 21:48:34,0,0,1.244,13
2022-09-25 21:47:33,0,0,1.252,13
2022-09-25 21:46:32,2.094,0.043,1.244,13
2022-09-25 21:45:31,0,0,1.236,13
2022-09-25 21:44:31,2.141,0.045,1.245,13
2022-09-25 21:43:29,0,0,1.261,13
2022-09-25 21:42:28,0,0,1.245,13
2022-09-25 21:41:27,0,0,1.245,13
2022-09-25 21:40:26,2.094,0.044,1.253,13
2022-09-25 21:39:25,1.945,0.041,1.237,13
2022-09-25 21:38:24,1.531,0.032,1.221,13
2022-09-25 21:37:24,2.672,0.056,1.324,13
2022-09-25 21:36:22,2.438,0.051,1.323,13
2022-09-25 21:35:21,0,0,1.339,13
2022-09-25 21:34:20,0,0,1.323,13
2022-09-25 21:33:19,0,0,1.316,13
2022-09-25 21:32:18,1.609,0.034,1.331,13
2022-09-25 21:31:17,3.766,0.079,1.316,13
2022-09-25 21:30:16,3.578,0.074,1.308,13
2022-09-25 21:29:15,2.922,0.062,1.324,13
2022-09-25 21:28:14,2.938,0.062,1.292,13
2022-09-25 21:27:13,2.219,0.047,1.3,13
2022-09-25 21:26:12,1.758,0.037,1.331,13
2022-09-25 21:25:11,3.375,0.072,1.307,13
2022-09-25 21:24:10,2.625,0.055,1.308,13
2022-09-25 21:23:09,1.5,0.031,1.308,13
2022-09-25 21:22:08,1.961,0.041,1.317,13
2022-09-25 21:21:07,2.703,0.057,1.316,13
2022-09-25 21:20:06,1.937,0.041,1.301,13
2022-09-25 21:19:05,2,0.042,1.309,13
2022-09-25 21:18:05,2.078,0.043,1.301,13
2022-09-25 21:17:03,1.578,0.033,1.317,13
2022-09-25 21:16:02,2.672,0.056,1.317,13
2022-09-25 21:15:01,1.531,0.032,1.301,13
2022-09-25 21:14:00,2.656,0.055,1.301,13
2022-09-25 21:12:59,1.883,0.039,1.31,13
2022-09-25 21:11:59,2,0.042,1.309,13
2022-09-25 21:10:57,2.672,0.055,1.302,13
2022-09-25 21:09:56,3.047,0.064,1.302,13
2022-09-25 21:08:55,2.328,0.049,1.301,13
2022-09-25 21:07:55,1.844,0.039,1.301,13
2022-09-25 21:06:53,1.648,0.034,1.309,13
2022-09-25 21:05:52,2.266,0.047,1.302,13
2022-09-25 21:04:51,0,0,1.302,13
2022-09-25 21:03:50,2.938,0.061,1.294,13
2022-09-25 21:02:49,2.781,0.058,1.309,13
2022-09-25 21:01:48,1.547,0.034,1.302,13
2022-09-25 21:00:48,2.656,0.056,1.31,13
2022-09-25 20:59:46,0,0,1.309,13
2022-09-25 20:58:45,1.484,0,1.326,13
2022-09-25 20:57:44,0,0,1.325,13
2022-09-25 20:56:43,1.461,0.031,1.295,13
2022-09-25 20:55:42,0,0,1.326,13
2022-09-25 20:54:41,1.484,0.031,1.302,13
2022-09-25 20:53:40,2.219,0.047,1.294,13
2022-09-25 20:52:39,0,0,1.287,13
2022-09-25 20:51:38,2.656,0.055,1.303,13
2022-09-25 20:50:37,2.672,0.056,1.294,13
2022-09-25 20:49:36,2.234,0.047,1.318,13
2022-09-25 20:48:35,2.5,0.052,1.311,13
2022-09-25 20:47:34,3.625,0.076,1.311,13
2022-09-25 20:46:33,3.047,0.065,1.31,13
2022-09-25 20:45:32,3.172,0.067,1.311,13
2022-09-25 20:44:31,2.344,0.049,1.303,13
2022-09-25 20:43:31,2.25,0.048,1.319,13
2022-09-25 20:42:29,1.766,0.037,1.303,13
2022-09-25 20:41:28,1.719,0.036,1.311,13
2022-09-25 20:40:27,2.719,0.057,1.311,13
2022-09-25 20:39:27,0,0,1.311,13
2022-09-25 20:38:25,2.016,0.043,1.303,13
2022-09-25 20:37:24,0,0,1.311,13
2022-09-25 20:36:23,0,0,1.304,13
2022-09-25 20:35:22,0,0,1.296,13
2022-09-25 20:34:22,0,0,1.288,13
2022-09-25 20:33:21,0,0,1.311,13
2022-09-25 20:32:19,2.563,0.054,1.297,13
2022-09-25 20:31:19,3.234,0.069,1.304,13
2022-09-25 20:30:17,0,0,1.311,13
2022-09-25 20:29:16,1.57,0.033,1.32,13
2022-09-25 20:28:15,0,0,1.32,13
2022-09-25 20:27:14,0,0,1.312,13
2022-09-25 20:26:13,0,0,1.296,13
2022-09-25 20:25:12,0,0,1.288,13
2022-09-25 20:24:11,0,0,1.297,13
2022-09-25 20:23:11,1.672,0.035,1.313,13.1
2022-09-25 20:22:09,1.625,0.034,1.288,13
2022-09-25 20:21:08,1.539,0.032,1.288,13
2022-09-25 20:20:07,2.422,0.05,1.297,13
2022-09-25 20:19:06,2.25,0.047,1.289,13
2022-09-25 20:18:05,2.172,0.047,1.266,13.1
2022-09-25 20:17:04,2.109,0.044,1.289,13
2022-09-25 20:16:03,2.266,0.047,1.265,13
2022-09-25 20:15:03,2.094,0.044,1.297,13.1
2022-09-25 20:14:00,1.945,0.04,1.298,13.1
2022-09-25 20:13:01,3.391,0.071,1.29,13.1
2022-09-25 20:11:59,2.859,0.06,1.297,13.1
2022-09-25 20:10:58,3.234,0.068,1.297,13
2022-09-25 20:09:57,3.828,0.081,1.266,13.1
2022-09-25 20:08:56,4.375,0.092,1.258,13.1
2022-09-25 20:07:55,4.312,0.091,1.266,13.1
2022-09-25 20:06:54,2.953,0.062,1.282,13.1
2022-09-25 20:05:53,2.125,0.044,1.297,13.1
2022-09-25 20:04:52,2.922,0.061,1.274,13.1
2022-09-25 20:03:51,4.687,0.098,1.235,13.1
2022-09-25 20:02:50,4.906,0.104,1.282,13.1
2022-09-25 20:01:49,5.031,0.106,1.274,13.1
2022-09-25 20:00:48,5.156,0.108,1.259,13.1
2022-09-25 19:59:47,5.5,0.115,1.274,13.1
2022-09-25 19:58:46,4.594,0.096,1.258,13.1
2022-09-25 19:57:45,3.297,0.069,1.282,13.1
2022-09-25 19:56:44,1.711,0.035,1.306,13.1
2022-09-25 19:55:44,3.375,0.07,1.298,13.1
2022-09-25 19:54:42,2.969,0.062,1.314,13.1
2022-09-25 19:53:41,3.203,0.067,1.29,13.1
2022-09-25 19:52:40,3.297,0.069,1.299,13.1
2022-09-25 19:51:39,4.625,0.097,1.306,13.1
2022-09-25 19:50:39,5.219,0.11,1.275,13.1
2022-09-25 19:49:37,2.563,0.054,1.298,13.1
2022-09-25 19:48:36,2.406,0.05,1.291,13.1
2022-09-25 19:47:35,0,0,1.298,13.1
2022-09-25 19:46:34,2.344,0.049,1.283,13.1
2022-09-25 19:45:33,2.109,0.044,1.298,13.1
2022-09-25 19:44:32,4.437,0.093,1.306,13.1
2022-09-25 19:43:31,0,0,1.314,13.1
2022-09-25 19:42:30,3.469,0.073,1.275,13.1
2022-09-25 19:41:29,3,0.063,1.276,13.1
2022-09-25 19:40:29,3.438,0.072,1.275,13.1
2022-09-25 19:39:27,3.188,0.067,1.291,13.1
2022-09-25 19:38:26,2.719,0.058,1.276,13.1
2022-09-25 19:37:25,3.438,0.073,1.26,13.1
2022-09-25 19:36:25,3.094,0.065,1.268,13.1
2022-09-25 19:35:23,2.891,0.061,1.283,13.1
2022-09-25 19:34:23,4.187,0.088,1.284,13.1
2022-09-25 19:33:21,3.016,0.063,1.276,13.1
2022-09-25 19:32:20,2.938,0.062,1.284,13.1
2022-09-25 19:31:19,0,0,1.291,13.1
2022-09-25 19:30:18,0,0,1.3,13.1
2022-09-25 19:29:17,0,0,1.308,13.1
2022-09-25 19:28:16,1.602,0.033,1.308,13.1
2022-09-25 19:27:15,0,0,1.284,13.1
2022-09-25 19:26:13,1.695,0.035,1.292,13.1
2022-09-25 19:25:13,1.922,0.04,1.299,13.1
2022-09-25 19:24:12,0,0,1.308,13.1
2022-09-25 19:23:11,2.203,0.046,1.292,13.1
2022-09-25 19:22:10,1.797,0.039,1.276,13.1
2022-09-25 19:21:09,0,0,1.285,13.1
2022-09-25 19:20:08,0,0,1.301,13.1
2022-09-25 19:19:07,0,0,1.285,13.1
2022-09-25 19:18:06,1.797,0.038,1.276,13.1
2022-09-25 19:17:05,1.812,0.038,1.285,13.1
2022-09-25 19:16:04,0,0,1.285,13.1
2022-09-25 19:15:03,0,0,1.309,13.1
2022-09-25 19:14:02,0,0,1.3,13.1
2022-09-25 19:13:01,1.891,0.04,1.3,13.1
2022-09-25 19:12:00,0,0,1.316,13.1
2022-09-25 19:10:59,1.836,0.038,1.292,13.1
2022-09-25 19:09:58,0,0,1.308,13.1
2022-09-25 19:08:57,2.484,0.052,1.309,13.1
2022-09-25 19:07:56,2.938,0.062,1.294,13.1
2022-09-25 19:06:55,0,0,1.293,13.1
2022-09-25 19:05:54,2.078,0.045,1.301,13.1
2022-09-25 19:04:53,2.281,0.047,1.309,13.1
2022-09-25 19:03:56,1.891,0.04,1.302,13.1
2022-09-25 19:02:51,1.484,0.031,1.309,13.1
2022-09-25 19:01:51,0,0,1.317,13.1
2022-09-25 19:00:50,0,0,1.325,13.1
2022-09-25 18:59:48,0,0,1.325,13.1
2022-09-25 18:58:47,0,0,1.325,13.1
2022-09-25 18:57:46,0,0,1.325,13.1
2022-09-25 18:56:45,1.945,0.041,1.325,13.1
2022-09-25 18:55:44,0,0,1.317,13.1
2022-09-25 18:54:43,1.898,0.04,1.326,13.1
2022-09-25 18:53:42,0,0,1.31,13.1
2022-09-25 18:52:41,0,0,1.317,13.1
2022-09-25 18:51:41,0,0,1.333,13
2022-09-25 18:50:39,1.82,0.038,1.31,13.1
2022-09-25 18:49:38,0,0,1.302,13.1
2022-09-25 18:48:37,0,0,1.309,13.1
2022-09-25 18:47:36,0,0,1.302,13.1
2022-09-25 18:46:36,0,0,1.302,13.1
2022-09-25 18:45:34,2.156,0.045,1.302,13.1
2022-09-25 18:44:34,0,0,1.302,13.1
2022-09-25 18:43:32,0,0,1.301,13.1
2022-09-25 18:42:31,0,0,1.309,13.1
2022-09-25 18:41:30,0,0,1.302,13.1
2022-09-25 18:40:29,1.477,0.031,1.31,13.1
2022-09-25 18:39:28,1.984,0.042,1.302,13.1
2022-09-25 18:38:27,1.523,0.032,1.302,13.1
2022-09-25 18:37:26,2.156,0.045,1.294,13.1
2022-09-25 18:36:25,0,0,1.294,13.1
2022-09-25 18:35:24,0,0,1.294,13.1
2022-09-25 18:34:23,0,0,1.294,13.1
2022-09-25 18:33:22,0,0,1.294,13.1
2022-09-25 18:32:21,0,0,1.303,13.1
2022-09-25 18:31:20,0,0,1.294,13.1
2022-09-25 18:30:19,0,0,1.294,13.1
2022-09-25 18:29:18,1.523,0.032,1.286,13.1
2022-09-25 18:28:17,1.625,0.034,1.295,13.1
2022-09-25 18:27:16,0,0,1.287,13.1
2022-09-25 18:26:15,0,0,1.302,13.1
2022-09-25 18:25:14,0,0,1.295,13.1
2022-09-25 18:24:13,0,0,1.295,13.1
2022-09-25 18:23:12,0,0,1.302,13.1
2022-09-25 18:22:11,2.016,0.042,1.295,13.1
2022-09-25 18:21:10,0,0,1.311,13.1
2022-09-25 18:20:09,0,0,1.295,13.1
2022-09-25 18:19:08,0,0,1.303,13.1
2022-09-25 18:18:07,0,0,1.295,13.1
2022-09-25 18:17:06,0,0,1.295,13.1
2022-09-25 18:16:05,0,0,1.311,13.1
2022-09-25 18:15:04,0,0,1.304,13.1
2022-09-25 18:14:03,1.742,0.038,1.303,13
2022-09-25 18:13:02,0,0,1.288,13.1
2022-09-25 18:12:01,0,0,1.296,13.1
2022-09-25 18:11:00,1.586,0.033,1.312,13.1
2022-09-25 18:09:59,0,0,1.305,13.1
